"dhscode","spiimpact","year","LATNUM","LONGNUM","country"
"NG-6-2-478",0.000441682023479296,2013,11.508538,6.53569,"NG"
"NG-6-2-479",0.00109828953765012,2013,11.558985,6.011189,"NG"
"NG-6-2-48",-0.000414093018861179,2013,7.581107,6.188577,"NG"
"NG-6-2-480",0.000695938085731502,2013,11.650689,6.281018,"NG"
"NG-6-2-481",0.000888561032518637,2013,13.058108,6.404704,"NG"
"NG-6-2-482",0.000916062075423196,2013,12.569394,6.066145,"NG"
"NG-6-2-483",0.000913473582314525,2013,12.942229,6.828051,"NG"
"NG-6-2-484",0.000883970228278633,2013,12.775727,6.525276,"NG"
"NG-6-2-485",0.000583924639400316,2013,12.665355,6.793773,"NG"
"NG-6-2-486",0.00016394287574176,2013,12.704106,6.838978,"NG"
"NG-6-2-487",0.000753217926499255,2013,12.778623,6.807142,"NG"
"NG-6-2-488",-0.000134419534265001,2013,5.085017,7.370816,"NG"
"NG-6-2-489",-0.0015498012256986,2013,5.100968,7.347212,"NG"
"NG-6-2-49",-0.000300224492209131,2013,7.514677,6.484442,"NG"
"NG-6-2-490",-0.000606965053316688,2013,5.082277,7.369537,"NG"
"NG-6-2-491",-0.00124031391795323,2013,5.124671,7.358141,"NG"
"NG-6-2-5",-4.41084883143324e-05,2013,7.148612,9.16421,"NG"
"NG-6-2-50",-0.000782605466708023,2013,7.479214,7.602561,"NG"
"NG-6-2-503",0.000188209291118715,2013,5.162668,7.393923,"NG"
"NG-6-2-507",-0.000781884192738453,2013,4.892007,7.356866,"NG"
"NG-6-2-51",-0.000256734151944487,2013,7.412503,7.7566,"NG"
"NG-6-2-511",-0.00172168731861708,2013,5.953987,7.083569,"NG"
"NG-6-2-512",-0.00123979647461816,2013,6.011438,7.086194,"NG"
"NG-6-2-513",-0.00131269135559784,2013,6.33458,6.841394,"NG"
"NG-6-2-515",-0.00132964619629888,2013,6.092781,7.047625,"NG"
"NG-6-2-516",-0.00083069377286813,2013,6.183648,7.056912,"NG"
"NG-6-2-517",0.00101223721905818,2013,6.604132,6.997036,"NG"
"NG-6-2-518",-0.00108080025737214,2013,6.195095,6.943833,"NG"
"NG-6-2-519",-0.00100679364696934,2013,6.028659,6.831817,"NG"
"NG-6-2-52",-0.000420902942002761,2013,7.565668,7.62176,"NG"
"NG-6-2-520",-0.000543697938946939,2013,6.119628,6.922108,"NG"
"NG-6-2-521",-0.000378006896428759,2013,6.140305,6.943878,"NG"
"NG-6-2-522",0.00119413733367625,2013,6.14198,6.84193,"NG"
"NG-6-2-523",0.00141884451599192,2013,6.125348,6.793297,"NG"
"NG-6-2-524",-0.000624730815527386,2013,6.028328,6.962906,"NG"
"NG-6-2-525",-0.000921469497493927,2013,5.86364,6.840765,"NG"
"NG-6-2-526",-0.00083726767205886,2013,5.796734,6.868079,"NG"
"NG-6-2-527",0.000169026021222666,2013,6.027987,6.94424,"NG"
"NG-6-2-528",-0.000102454273793674,2013,5.992658,6.740741,"NG"
"NG-6-2-529",-0.00108776667617924,2013,6.113286,6.785989,"NG"
"NG-6-2-53",-0.000188724055038377,2013,7.909535,7.070504,"NG"
"NG-6-2-530",-0.00078991955413464,2013,6.149953,6.797823,"NG"
"NG-6-2-531",-0.000664245605566925,2013,6.086284,7.071176,"NG"
"NG-6-2-532",-0.000615907460984894,2013,6.028783,7.093512,"NG"
"NG-6-2-533",-0.00119282765914805,2013,5.963952,7.233974,"NG"
"NG-6-2-534",-0.000930969632012679,2013,6.224442,8.367934,"NG"
"NG-6-2-539",-0.000446255410610989,2013,6.166097,7.953141,"NG"
"NG-6-2-54",-0.000579462333793142,2013,7.814521,7.020374,"NG"
"NG-6-2-541",-0.0011636563428913,2013,6.224314,8.322529,"NG"
"NG-6-2-543",-0.000498071992891789,2013,6.627755,7.831058,"NG"
"NG-6-2-544",-0.000869579554641662,2013,6.442368,7.78912,"NG"
"NG-6-2-545",-0.00108741537435313,2013,6.396613,7.917805,"NG"
"NG-6-2-549",-0.000435461467200691,2013,6.387544,8.386034,"NG"
"NG-6-2-55",-0.000289123792878285,2013,7.813341,6.982528,"NG"
"NG-6-2-550",-0.000457504939655102,2013,6.049313,7.751943,"NG"
"NG-6-2-551",-0.00100395950149266,2013,6.011558,7.79328,"NG"
"NG-6-2-552",-0.00140480277638834,2013,6.401897,7.934859,"NG"
"NG-6-2-554",-0.000709833324066761,2013,6.376401,7.958686,"NG"
"NG-6-2-555",-0.00100516834413157,2013,6.224367,7.740757,"NG"
"NG-6-2-556",0.000220139650534404,2013,6.075453,7.835072,"NG"
"NG-6-2-558",-0.000813307226247367,2013,6.151128,7.418385,"NG"
"NG-6-2-559",-0.000926358501534189,2013,6.222609,7.426635,"NG"
"NG-6-2-56",0.000114827558595631,2013,7.524204,7.160336,"NG"
"NG-6-2-560",-0.00128387208383845,2013,6.477779,7.509966,"NG"
"NG-6-2-561",-0.000849034023292906,2013,6.471128,7.571541,"NG"
"NG-6-2-562",-0.000940480797073768,2013,6.456492,7.539912,"NG"
"NG-6-2-563",-0.00094488315422764,2013,6.435024,7.518791,"NG"
"NG-6-2-564",-0.0012527774641333,2013,6.384846,7.474166,"NG"
"NG-6-2-565",-0.00100633085783064,2013,6.464136,7.190254,"NG"
"NG-6-2-566",-0.000423202197301945,2013,6.61256,7.412998,"NG"
"NG-6-2-567",-0.00104227891211262,2013,6.706788,7.391684,"NG"
"NG-6-2-568",-0.000486360833850168,2013,6.654585,7.425133,"NG"
"NG-6-2-57",0.000214479485018968,2013,6.809701,6.68264,"NG"
"NG-6-2-570",-0.00115025594636694,2013,7.023375,7.448162,"NG"
"NG-6-2-571",-0.000249728031299447,2013,6.89424,7.444949,"NG"
"NG-6-2-572",-0.000855041949095396,2013,6.753528,7.769925,"NG"
"NG-6-2-573",-0.000927555245507553,2013,6.36022,7.681869,"NG"
"NG-6-2-574",-0.000188869398722999,2013,6.338483,7.479266,"NG"
"NG-6-2-575",-0.000933484610332416,2013,6.849062,7.378249,"NG"
"NG-6-2-576",-0.00128583589590542,2013,6.781007,7.426636,"NG"
"NG-6-2-577",-0.00130928935004215,2013,6.152352,7.36851,"NG"
"NG-6-2-578",-0.000605390022109601,2013,6.936139,7.556368,"NG"
"NG-6-2-579",-0.00105556573729788,2013,6.601337,7.333683,"NG"
"NG-6-2-58",-0.000244459239371372,2013,7.189299,6.797413,"NG"
"NG-6-2-580",-0.000559344421238222,2013,6.530635,7.111675,"NG"
"NG-6-2-585",-0.000715064988590818,2013,5.88853,7.08011,"NG"
"NG-6-2-59",-0.000931587617352012,2013,7.685192,5.988825,"NG"
"NG-6-2-592",0.0006285386150481,2013,5.378015,6.793277,"NG"
"NG-6-2-593",-2.16849148679461e-05,2013,5.609557,6.774939,"NG"
"NG-6-2-596",0.000143552277555941,2013,5.821662,7.029831,"NG"
"NG-6-2-597",-0.000193823296172562,2013,5.812998,6.951023,"NG"
"NG-6-2-598",-0.000477610669945866,2013,5.770023,6.959956,"NG"
"NG-6-2-599",-2.22684746917571e-05,2013,5.75003,6.921899,"NG"
"NG-6-2-6",-0.000491583919591048,2013,7.49703,8.82081,"NG"
"NG-6-2-60",-0.00070644357111892,2013,7.846395,5.991781,"NG"
"NG-6-2-600",-0.00040896558483648,2013,5.755592,6.885817,"NG"
"NG-6-2-605",0.000319059045934595,2013,5.039228,7.743902,"NG"
"NG-6-2-606",-0.000920549390163787,2013,4.652708,7.964213,"NG"
"NG-6-2-607",-0.000524932775409825,2013,4.652164,7.935231,"NG"
"NG-6-2-608",-0.000914297541485445,2013,4.665988,7.915869,"NG"
"NG-6-2-61",-0.00098218810138981,2013,7.821073,6.099531,"NG"
"NG-6-2-610",-0.000528809919525814,2013,5.131645,7.562385,"NG"
"NG-6-2-612",-0.000236189071934316,2013,5.188465,7.844778,"NG"
"NG-6-2-615",-0.000163237429895999,2013,5.310964,7.808506,"NG"
"NG-6-2-617",0.000310401955515109,2013,4.666389,8.113456,"NG"
"NG-6-2-618",0.00040353882410321,2013,4.710534,8.273757,"NG"
"NG-6-2-62",-0.000796052792805038,2013,8.117333,6.854475,"NG"
"NG-6-2-623",0.000959599712647289,2013,4.82671,8.226735,"NG"
"NG-6-2-624",-0.00116713586183884,2013,4.922969,7.599793,"NG"
"NG-6-2-629",-0.000110060086044699,2013,4.290337,6.094226,"NG"
"NG-6-2-63",-1.71751424251635e-05,2013,7.911439,6.753847,"NG"
"NG-6-2-630",-0.00165699374890762,2013,4.336703,6.259251,"NG"
"NG-6-2-631",-0.00138069795415916,2013,4.329421,6.035831,"NG"
"NG-6-2-632",-0.00011965038763314,2013,4.310359,6.190186,"NG"
"NG-6-2-633",-0.000267387810951245,2013,4.866164,5.814328,"NG"
"NG-6-2-634",-0.000328008267697097,2013,5.011625,5.81876,"NG"
"NG-6-2-635",4.51849828572028e-05,2013,4.893463,5.735603,"NG"
"NG-6-2-636",9.80352464088004e-06,2013,5.132397,5.922074,"NG"
"NG-6-2-637",-0.000273113956408856,2013,4.95931,5.631937,"NG"
"NG-6-2-638",-0.000990033373955997,2013,5.071501,5.863852,"NG"
"NG-6-2-64",-1.45716787314943e-05,2013,7.809938,6.748363,"NG"
"NG-6-2-640",-0.000304921864448095,2013,4.534514,6.392616,"NG"
"NG-6-2-641",-0.00105968537233375,2013,4.687263,6.318596,"NG"
"NG-6-2-642",-0.00165379649245018,2013,4.785544,6.314492,"NG"
"NG-6-2-643",-0.00144606655618022,2013,4.830457,6.317071,"NG"
"NG-6-2-644",-0.000261854208081363,2013,4.758095,5.977875,"NG"
"NG-6-2-645",-0.000766164715260341,2013,4.767857,6.150217,"NG"
"NG-6-2-646",-0.00186372759650616,2013,4.593376,5.668155,"NG"
"NG-6-2-647",-0.000762133502465652,2013,4.711195,6.039983,"NG"
"NG-6-2-648",-0.000347748512963597,2013,5.253494,6.520343,"NG"
"NG-6-2-649",-0.000720846898049959,2013,5.21344,6.528436,"NG"
"NG-6-2-65",0.000357605267686804,2013,7.64691,6.344131,"NG"
"NG-6-2-650",-0.000354950972156728,2013,5.043298,6.393028,"NG"
"NG-6-2-651",2.95156356134359e-05,2013,5.00182,6.362631,"NG"
"NG-6-2-655",0.000149585363231808,2013,4.882177,8.425215,"NG"
"NG-6-2-656",-0.000413165911614479,2013,4.884884,8.470668,"NG"
"NG-6-2-657",-0.000450479679099246,2013,6.56307,8.808679,"NG"
"NG-6-2-658",-0.00102140046146087,2013,6.442639,8.931405,"NG"
"NG-6-2-659",-0.00041092116673997,2013,6.463712,8.95124,"NG"
"NG-6-2-66",-0.000689725890433243,2013,7.56379,6.169152,"NG"
"NG-6-2-662",-0.000462394387297468,2013,5.939873,8.850426,"NG"
"NG-6-2-663",-0.000561064780867445,2013,6.029597,8.872977,"NG"
"NG-6-2-664",-0.000596102913677146,2013,5.986337,8.736251,"NG"
"NG-6-2-665",-0.000839216577987636,2013,6.628065,9.242049,"NG"
"NG-6-2-666",-0.000620999883354069,2013,6.183286,8.368608,"NG"
"NG-6-2-667",-0.000545783721483821,2013,5.829562,8.412643,"NG"
"NG-6-2-668",-2.64437780294177e-05,2013,5.161451,8.310817,"NG"
"NG-6-2-669",-0.000333180529950578,2013,5.167982,8.154067,"NG"
"NG-6-2-67",-0.000170420767720363,2013,7.568769,6.173435,"NG"
"NG-6-2-673",-0.000424218769804697,2013,6.735454,8.448336,"NG"
"NG-6-2-674",0.000109322290899836,2013,6.810321,8.808429,"NG"
"NG-6-2-675",-0.00106022226590492,2013,6.322981,6.416071,"NG"
"NG-6-2-676",-0.00161464765308535,2013,6.31111,6.483406,"NG"
"NG-6-2-677",-0.00112479960145703,2013,5.313626,5.788037,"NG"
"NG-6-2-678",-0.00127645138795023,2013,5.347705,5.866577,"NG"
"NG-6-2-679",-0.000309728046035249,2013,5.358943,5.704635,"NG"
"NG-6-2-68",-0.000931422937602561,2013,7.550173,6.24953,"NG"
"NG-6-2-680",-0.0016621189321999,2013,5.353119,5.386393,"NG"
"NG-6-2-681",-0.000991571592971761,2013,5.587919,5.977939,"NG"
"NG-6-2-682",0.00102330852987793,2013,5.829083,5.829137,"NG"
"NG-6-2-683",-0.000554383326164507,2013,5.936639,5.651535,"NG"
"NG-6-2-684",-0.000795568867020172,2013,6.098491,6.173061,"NG"
"NG-6-2-685",-0.0010460713675313,2013,6.266207,6.187649,"NG"
"NG-6-2-686",-0.00149635892778059,2013,5.468735,6.070703,"NG"
"NG-6-2-687",-0.00117192546269779,2013,5.727279,5.753006,"NG"
"NG-6-2-688",-0.000514128948572893,2013,6.12839,6.746714,"NG"
"NG-6-2-689",-0.000813558322361594,2013,5.229959,6.195732,"NG"
"NG-6-2-69",0.000435444029566176,2013,7.278214,7.736047,"NG"
"NG-6-2-690",-0.000612412789811877,2013,5.168889,5.931465,"NG"
"NG-6-2-691",-0.000560246246336444,2013,5.900629,5.664856,"NG"
"NG-6-2-692",-0.00118943537281953,2013,5.549492,6.077196,"NG"
"NG-6-2-693",-0.000467907296758281,2013,5.324094,5.800796,"NG"
"NG-6-2-694",-0.00109256261636376,2013,5.382238,5.781858,"NG"
"NG-6-2-695",-0.00146915368405524,2013,5.848891,6.136667,"NG"
"NG-6-2-696",-0.000549071373760194,2013,5.524991,5.78509,"NG"
"NG-6-2-697",-0.00142277314568822,2013,5.522333,5.764908,"NG"
"NG-6-2-698",-0.000983352432500952,2013,5.445797,5.470353,"NG"
"NG-6-2-699",0.000258308958239987,2013,6.353044,5.581832,"NG"
"NG-6-2-7",-0.000900388667414384,2013,7.445235,9.004712,"NG"
"NG-6-2-70",-0.000489716936087108,2013,7.213366,7.624369,"NG"
"NG-6-2-700",-0.000783584459569265,2013,6.38605,5.615041,"NG"
"NG-6-2-701",-0.000596715835316007,2013,6.379455,5.628859,"NG"
"NG-6-2-702",-3.81727446995636e-05,2013,6.361278,5.58518,"NG"
"NG-6-2-703",-0.000832492981500463,2013,6.338824,5.594767,"NG"
"NG-6-2-704",-0.00100918946737584,2013,6.329108,5.578549,"NG"
"NG-6-2-705",-0.000480869926976699,2013,6.797827,6.254015,"NG"
"NG-6-2-706",7.95222589969884e-05,2013,6.770334,6.350085,"NG"
"NG-6-2-707",-0.000519511835909073,2013,6.741496,6.325082,"NG"
"NG-6-2-708",-0.000275636991918136,2013,6.519155,6.321776,"NG"
"NG-6-2-709",-8.14655954318174e-05,2013,6.614066,6.102107,"NG"
"NG-6-2-71",-0.000544714790516534,2013,7.913647,7.505779,"NG"
"NG-6-2-710",-0.000168429819180313,2013,6.755313,6.083499,"NG"
"NG-6-2-711",-0.00118586060008946,2013,7.090224,6.508909,"NG"
"NG-6-2-712",-0.000150690452830302,2013,7.112295,6.648608,"NG"
"NG-6-2-713",6.03162934925217e-05,2013,6.327319,5.662666,"NG"
"NG-6-2-714",-0.000368089928141914,2013,6.288427,5.689869,"NG"
"NG-6-2-715",-0.000422318874611515,2013,6.300623,6.004428,"NG"
"NG-6-2-716",-0.00138524715242986,2013,6.208886,5.43514,"NG"
"NG-6-2-717",-0.00103763332857221,2013,6.671803,5.391137,"NG"
"NG-6-2-718",-0.000212964019878112,2013,6.619562,5.131794,"NG"
"NG-6-2-719",-0.000183863565732568,2013,6.790872,5.27493,"NG"
"NG-6-2-72",0.000733208210097401,2013,8.313542,4.38855,"NG"
"NG-6-2-720",-0.000662928615084755,2013,6.961829,6.012319,"NG"
"NG-6-2-721",-0.000108900640513233,2013,6.860848,5.950018,"NG"
"NG-6-2-722",-0.000159612823770721,2013,4.889928,6.664562,"NG"
"NG-6-2-723",-0.000209840872256886,2013,5.119204,6.658712,"NG"
"NG-6-2-724",-0.00109780557349678,2013,5.168308,6.514566,"NG"
"NG-6-2-725",-0.000938496847027009,2013,5.155016,6.573446,"NG"
"NG-6-2-726",-0.000824174303469751,2013,4.731881,6.77287,"NG"
"NG-6-2-728",-0.00114747316105869,2013,4.478648,7.496496,"NG"
"NG-6-2-729",-0.00054839513868526,2013,4.72675,6.869859,"NG"
"NG-6-2-73",-0.00019957343619754,2013,8.297746,4.526147,"NG"
"NG-6-2-730",-0.00207866439872805,2013,4.488672,7.163978,"NG"
"NG-6-2-731",-0.00102910028273004,2013,4.482022,7.128664,"NG"
"NG-6-2-732",-0.000529666725375328,2013,4.398368,7.16063,"NG"
"NG-6-2-733",-0.000484647721918466,2013,4.784003,7.156231,"NG"
"NG-6-2-734",-0.00108290334210082,2013,4.79089,7.121383,"NG"
"NG-6-2-735",-0.00053045693016815,2013,5.070138,6.727293,"NG"
"NG-6-2-736",-0.000465477298897534,2013,4.896903,7.131717,"NG"
"NG-6-2-737",-0.000394158846389594,2013,4.684547,7.299867,"NG"
"NG-6-2-738",-0.000940112580758997,2013,4.707788,7.293326,"NG"
"NG-6-2-739",-0.000162775800270968,2013,4.730406,7.449204,"NG"
"NG-6-2-74",8.71279588632775e-05,2013,9.767329,3.378472,"NG"
"NG-6-2-740",0.000548668971987892,2013,4.738061,7.436819,"NG"
"NG-6-2-741",-0.00137950581094984,2013,4.860163,7.039834,"NG"
"NG-6-2-742",-0.0015190389303678,2013,4.804074,6.974081,"NG"
"NG-6-2-744",-0.00100434888198543,2013,4.806625,7.004798,"NG"
"NG-6-2-745",-8.67538472708488e-05,2013,4.763969,7.033651,"NG"
"NG-6-2-746",-0.000247237790937831,2013,7.621443,5.224215,"NG"
"NG-6-2-747",0.000622031808696842,2013,7.600355,5.218242,"NG"
"NG-6-2-748",-0.00136016714968642,2013,7.636652,5.229608,"NG"
"NG-6-2-749",-0.000184448297307309,2013,7.601959,5.417433,"NG"
"NG-6-2-75",0.000741803340523034,2013,9.215433,3.203993,"NG"
"NG-6-2-750",-0.000428465584145283,2013,7.638459,5.408666,"NG"
"NG-6-2-751",-0.000225917330292122,2013,7.650429,5.532054,"NG"
"NG-6-2-752",-0.000100113706504233,2013,7.661944,4.928211,"NG"
"NG-6-2-753",-7.88344854366878e-05,2013,7.784205,5.714917,"NG"
"NG-6-2-754",-9.02110963693955e-06,2013,7.766514,5.739296,"NG"
"NG-6-2-755",5.52387487395348e-05,2013,7.797304,5.691788,"NG"
"NG-6-2-756",7.56440282436514e-05,2013,7.731733,5.735602,"NG"
"NG-6-2-757",-0.000156883465577814,2013,7.500424,5.080702,"NG"
"NG-6-2-758",0.00010191566930277,2013,7.603704,5.1125,"NG"
"NG-6-2-759",-0.000659191468000319,2013,7.809784,4.926864,"NG"
"NG-6-2-76",0.000810861540598814,2013,8.972641,5.200414,"NG"
"NG-6-2-760",0.000278154290139229,2013,7.596037,5.014826,"NG"
"NG-6-2-761",-0.000754477912191328,2013,7.832773,5.022428,"NG"
"NG-6-2-762",-0.000747658169320454,2013,7.49193,5.243404,"NG"
"NG-6-2-763",-0.000795732069447652,2013,7.930775,5.444364,"NG"
"NG-6-2-764",-0.000237635714212135,2013,7.707998,5.498398,"NG"
"NG-6-2-765",-0.000563656509130506,2013,7.656989,5.117314,"NG"
"NG-6-2-766",0.000224888717983528,2013,7.988353,5.129855,"NG"
"NG-6-2-767",0.000419822514928813,2013,7.81466,5.364321,"NG"
"NG-6-2-768",0.000444280850111412,2013,7.753973,5.391413,"NG"
"NG-6-2-769",-0.000178459063589486,2013,6.61941,3.30945,"NG"
"NG-6-2-77",-0.000218659253831069,2013,9.069555,4.950153,"NG"
"NG-6-2-770",-0.000235629765914158,2013,6.616169,3.331314,"NG"
"NG-6-2-771",-0.00048671651547373,2013,6.470467,3.343744,"NG"
"NG-6-2-772",-0.000869748750290605,2013,6.459342,3.348361,"NG"
"NG-6-2-773",-0.00105981633578356,2013,6.442687,3.336106,"NG"
"NG-6-2-774",-0.000268196792131264,2013,6.638924,3.252902,"NG"
"NG-6-2-775",-0.000415308488192252,2013,6.617081,3.295842,"NG"
"NG-6-2-776",-0.000959189375430877,2013,6.575455,3.279536,"NG"
"NG-6-2-777",-0.00117508978957059,2013,6.57413,3.285036,"NG"
"NG-6-2-778",-0.000234966759415202,2013,6.548487,3.215624,"NG"
"NG-6-2-779",1.61477584473226e-05,2013,6.502339,3.270671,"NG"
"NG-6-2-78",0.00116495964574521,2013,8.828906,4.993176,"NG"
"NG-6-2-780",-0.00195123572455471,2013,6.447588,3.251606,"NG"
"NG-6-2-781",-0.000492768846239921,2013,6.463513,3.352559,"NG"
"NG-6-2-782",0.000378261226660487,2013,6.500041,2.938151,"NG"
"NG-6-2-783",0.000203786509036303,2013,6.64994,3.910928,"NG"
"NG-6-2-784",-0.000320275402380041,2013,6.438933,3.456276,"NG"
"NG-6-2-785",0.00105769542864551,2013,6.445026,3.88153,"NG"
"NG-6-2-786",-0.000944546245933136,2013,6.664309,3.319716,"NG"
"NG-6-2-787",-7.90283555908488e-05,2013,6.639023,3.340625,"NG"
"NG-6-2-788",-0.000868283044884733,2013,6.592214,3.320447,"NG"
"NG-6-2-789",-6.13934542203516e-05,2013,6.670126,3.678613,"NG"
"NG-6-2-79",0.000393253753957302,2013,8.398243,4.623362,"NG"
"NG-6-2-790",-0.000315938445385319,2013,6.609875,3.519448,"NG"
"NG-6-2-791",-0.000586961825065787,2013,6.635127,3.389213,"NG"
"NG-6-2-792",-0.00107895823009693,2013,6.59129,3.392553,"NG"
"NG-6-2-793",-0.0014311815721104,2013,6.565796,3.375848,"NG"
"NG-6-2-794",0.000605917672961393,2013,6.461548,3.390604,"NG"
"NG-6-2-795",0.00012514567305424,2013,6.505343,3.38247,"NG"
"NG-6-2-796",-0.00017430146603152,2013,6.475143,3.368449,"NG"
"NG-6-2-797",-0.00119256757227282,2013,6.533927,3.344542,"NG"
"NG-6-2-798",-0.00080901238924619,2013,6.549926,3.363395,"NG"
"NG-6-2-799",-0.00112176648537115,2013,6.512886,3.204782,"NG"
"NG-6-2-8",-0.000254564622120933,2013,7.245967,8.672722,"NG"
"NG-6-2-80",8.77937421631321e-05,2013,8.835276,4.844875,"NG"
"NG-6-2-800",-0.000249956858214664,2013,6.472924,3.16322,"NG"
"NG-6-2-801",-0.00114040099002652,2013,6.452499,3.212518,"NG"
"NG-6-2-802",-0.000946081849327902,2013,6.556822,3.342548,"NG"
"NG-6-2-803",-0.000793972912081374,2013,6.536668,3.33509,"NG"
"NG-6-2-804",-0.000548496703524536,2013,6.537999,3.28938,"NG"
"NG-6-2-805",-0.000336087842671031,2013,6.530499,3.389973,"NG"
"NG-6-2-806",-0.00163329228810985,2013,6.529581,3.377936,"NG"
"NG-6-2-807",-0.00116583218019306,2013,6.499322,3.366342,"NG"
"NG-6-2-808",-0.000498099484294156,2013,6.480618,3.337885,"NG"
"NG-6-2-809",-0.00049835705172977,2013,7.16204,3.333034,"NG"
"NG-6-2-81",-0.000397670266895694,2013,8.323687,5.242049,"NG"
"NG-6-2-810",0.000987994657028359,2013,7.147947,3.352908,"NG"
"NG-6-2-811",0.000593172295185316,2013,7.157334,3.339715,"NG"
"NG-6-2-812",-0.000420722933961111,2013,6.577926,2.924615,"NG"
"NG-6-2-813",0.000129031134435947,2013,6.676534,3.240034,"NG"
"NG-6-2-814",0.000459217147327577,2013,7.048393,3.016593,"NG"
"NG-6-2-815",0.000321311472864022,2013,6.808987,2.837764,"NG"
"NG-6-2-816",-6.72370569915744e-06,2013,6.681234,2.999482,"NG"
"NG-6-2-817",7.58430548611429e-05,2013,6.899918,3.107896,"NG"
"NG-6-2-818",0.000192959940204102,2013,6.686471,3.296167,"NG"
"NG-6-2-819",-0.00027721485143687,2013,6.728114,3.36957,"NG"
"NG-6-2-82",4.2151756500979e-05,2013,8.52518,4.546441,"NG"
"NG-6-2-820",-0.0014050930055461,2013,6.705212,4.27012,"NG"
"NG-6-2-821",-0.000234953976037754,2013,6.68156,4.203928,"NG"
"NG-6-2-822",-0.000453425067623565,2013,6.821738,3.899622,"NG"
"NG-6-2-823",-0.000388531873518417,2013,6.896378,3.741044,"NG"
"NG-6-2-824",-9.36414878177668e-05,2013,6.8612,3.705371,"NG"
"NG-6-2-825",0.000409487096384048,2013,6.902288,3.660126,"NG"
"NG-6-2-826",4.41850836299586e-05,2013,7.456658,2.851144,"NG"
"NG-6-2-827",-0.000215257754976939,2013,6.496145,2.81568,"NG"
"NG-6-2-828",-0.000582821232035174,2013,6.964376,3.382977,"NG"
"NG-6-2-829",-0.000778180875373349,2013,6.718104,3.861782,"NG"
"NG-6-2-83",-9.8996666039347e-05,2013,8.505205,4.544727,"NG"
"NG-6-2-830",-6.42219393244824e-05,2013,6.736863,3.585146,"NG"
"NG-6-2-831",0.00020406884014701,2013,6.700079,3.497507,"NG"
"NG-6-2-832",-0.000250974251499206,2013,6.838489,3.637571,"NG"
"NG-6-2-833",-0.000106054337718188,2013,7.518813,5.748877,"NG"
"NG-6-2-834",-2.1405594107566e-05,2013,7.592851,5.665532,"NG"
"NG-6-2-835",0.000420413218718857,2013,7.470266,5.725928,"NG"
"NG-6-2-836",-0.000643217420416695,2013,7.272634,5.266349,"NG"
"NG-6-2-837",-9.31021529579635e-05,2013,7.268224,5.203634,"NG"
"NG-6-2-838",-0.000693953302527341,2013,7.25022,5.217353,"NG"
"NG-6-2-839",0.000433679928650636,2013,7.223512,5.186448,"NG"
"NG-6-2-84",8.53997502024524e-05,2013,8.500912,4.602338,"NG"
"NG-6-2-840",0.000288126753454618,2013,6.348133,4.965202,"NG"
"NG-6-2-841",0.000394207935052583,2013,6.077157,4.916499,"NG"
"NG-6-2-842",0.000876404763958663,2013,6.190728,4.864858,"NG"
"NG-6-2-843",-0.000105379671427042,2013,7.31722,5.068757,"NG"
"NG-6-2-844",0.000260690963424168,2013,6.17057,4.787601,"NG"
"NG-6-2-845",-0.000306210021223017,2013,5.943781,4.970736,"NG"
"NG-6-2-846",5.5079112968131e-05,2013,7.352285,4.796001,"NG"
"NG-6-2-847",-0.000146798391362925,2013,7.312327,4.950901,"NG"
"NG-6-2-848",-4.34441066286323e-05,2013,7.231393,4.88692,"NG"
"NG-6-2-849",-0.000715665773172596,2013,6.826696,4.998707,"NG"
"NG-6-2-85",-0.00104306642915194,2013,8.474936,4.561175,"NG"
"NG-6-2-850",-0.000338671566497132,2013,6.899357,4.877271,"NG"
"NG-6-2-851",0.000202707848706354,2013,6.588964,4.742865,"NG"
"NG-6-2-852",-0.000390123379016749,2013,7.08376,4.841296,"NG"
"NG-6-2-853",-8.33106720154019e-06,2013,6.991184,5.737863,"NG"
"NG-6-2-854",-7.79180506930811e-05,2013,6.813019,5.56284,"NG"
"NG-6-2-855",-0.000572625698008505,2013,7.302465,5.844572,"NG"
"NG-6-2-856",-7.69608285033055e-05,2013,7.206989,5.57933,"NG"
"NG-6-2-857",-0.000820489148262899,2013,7.936112,4.842134,"NG"
"NG-6-2-858",-4.84263508409131e-05,2013,7.737596,4.438466,"NG"
"NG-6-2-859",-1.43354431566411e-05,2013,7.77974,4.363719,"NG"
